user_id,age,location_city,location_state,location_country
233812,34.0,voorhees,newjersey,usa
237433,43.0,kingofprussia,pennsylvania,usa
237536,51.0,hudson,ohio,usa
240677,56.0,palmetto,florida,usa
241815,33.2,queens,newyork,usa
242098,22.0,surrey,britishcolumbia,canada
243490,28.0,fortcollins,colorado,usa
245691,31.0,georgia_others,georgia,usa
246088,67.0,ontario_others,ontario,canada
246304,25.0,manhattan,newyork,usa
248525,39.0,london,england,unitedkingdom
248726,,nantucket,massachusetts,usa
252279,20.0,battleground,washington,usa
254153,34.0,losangeles,california,usa
254320,51.333333333333336,yukon,oklahoma,usa
255858,23.0,eugene,oregon,usa
257800,,northmiamibeach,florida,usa
258342,26.0,losangeles,california,usa
258614,,kyiv,ukraine_others,ukraine
259006,28.0,saginaw,michigan,usa
259258,32.0,roberts,montana,usa
261593,36.0,ontario_others,ontario,canada
263547,,descanso,california,usa
267251,42.5,fairbanks,alaska,usa
269438,30.0,ontario_others,ontario,canada
269550,33.714285714285715,burnaby,britishcolumbia,canada
270629,40.0,greenwood,britishcolumbia,canada
271016,33.45454545454545,greenbay,wisconsin,usa
271833,31.0,charleston,southcarolina,usa
274701,23.0,westvancouver,britishcolumbia,canada
34375,15.0,ontario_others,ontario,canada
160381,27.0,marysville,california,usa
165495,34.0,indaiatuba,sopaulo,brazil
217934,46.0,bennington,vermont,usa
236754,25.0,bronx,newyork,usa
91258,30.0,northhollywood,california,usa
109004,43.0,coloradosprings,colorado,usa
122883,33.0,maryland_others,maryland,usa
137384,32.0,lecellier,france_others,france
141200,18.0,sanluisobispo,california,usa
141309,27.0,saskatoon,saskatchewan,canada
152428,26.0,christchurch,canterbury,newzealand
159211,30.0,delft,netherlands_others,netherlands
186604,21.0,mifflinburg,pennsylvania,usa
198114,34.0,rochester,newyork,usa
275519,52.0,sandy,utah,usa
132786,42.0,boulder,colorado,usa
153284,47.0,olympia,washington,usa
34801,47.0,henderson,nevada,usa
57296,23.0,aptos,california,usa
98381,30.0,alexandria,virginia,usa
115678,34.0,fridley,minnesota,usa
180580,36.0,soquel,california,usa
206219,19.0,olivadeplasencia,spain_others,spain
6840,17.0,gloucester,massachusetts,usa
34075,25.0,plano,texas,usa
37512,27.0,tulsa,oklahoma,usa
85069,18.0,oceansprings,mississippi,usa
113266,25.0,lisboa,lisboa,portugal
135673,26.0,hafnarfjordur,iceland_others,iceland
139327,24.0,liverpool,unitedkingdom_others,unitedkingdom
161882,49.0,ontario_others,ontario,canada
167689,23.0,lawrence,kansas,usa
167761,24.0,newyork,newyork,usa
175978,27.0,somewhere,newjersey,usa
187975,26.0,camarillo,california,usa
261291,34.0,wichita,kansas,usa
265194,25.0,blacksburg,virginia,usa
2738,32.0,milano,lombardia,italy
5899,25.0,ulm,badenwuerttemberg,germany
20946,25.0,vancouver,britishcolumbia,canada
25359,38.0,poway,california,usa
34995,17.0,dublin,ireland_others,ireland
42491,43.0,mountainview,california,usa
48305,28.0,manchester,newhampshire,usa
50129,,reynolds,missouri,usa
59966,16.0,centralislip,newyork,usa
68309,43.0,brooklyn,newyork,usa
69684,33.0,philadelphia,pennsylvania,usa
72261,21.0,riverton,newjersey,usa
73479,16.0,fairview,westvirginia,usa
74778,24.333333333333332,cambridge,massachusetts,usa
94630,15.0,allegan,michigan,usa
100697,29.0,mnchen,bayern,germany
129075,39.0,iowacity,iowa,usa
131025,47.0,commack,newyork,usa
136908,30.0,trento,italy_others,italy
162946,26.0,mountainview,california,usa
167944,31.0,buffalo,newyork,usa
186843,42.0,gilroy,california,usa
190288,37.0,porterville,california,usa
199871,42.5,kokomo,indiana,usa
215745,24.0,mnchen,bayern,germany
220371,18.0,waltham,massachusetts,usa
230052,29.0,grandrapids,michigan,usa
233906,28.5,apo,alabama,usa
236700,27.2,portoalegre,brazil_others,brazil
241627,37.5,kansascity,missouri,usa
244242,39.0,truckee,california,usa
247002,29.0,burlington,vermont,usa
177363,28.0,georgia_others,georgia,usa
54578,47.0,quincy,massachusetts,usa
109639,22.0,palatine,illinois,usa
28953,44.0,woodville,wisconsin,usa
20453,31.0,minnedosa,manitoba,canada
177040,27.0,cicero,newyork,usa
37426,55.0,carsoncity,nevada,usa
116555,43.0,virginia,minnesota,usa
247958,44.0,bigriver,california,usa
1259,29.0,whistler,britishcolumbia,canada
2030,31.0,seabeck,washington,usa
23874,40.0,capetown,southafrica_others,southafrica
65409,44.0,seattle,washington,usa
66129,29.0,sandiego,california,usa
68729,58.0,ontario_others,ontario,canada
70560,51.0,jackson,wyoming,usa
87225,30.0,ontario_others,ontario,canada
96038,57.0,denver,colorado,usa
118871,25.0,newyork,newyork,usa
141699,22.0,collegestation,texas,usa
210057,33.5,santamonica,california,usa
220299,43.0,mankato,minnesota,usa
225724,56.0,austin,texas,usa
109278,24.0,bronx,newyork,usa
114085,46.0,streamwood,illinois,usa
8839,30.0,ontario_others,ontario,canada
15367,42.5,houston,texas,usa
23065,26.0,plymouth,massachusetts,usa
32530,36.0,simpsonville,southcarolina,usa
46350,32.0,granger,indiana,usa
58529,36.0,denver,colorado,usa
73795,42.5,houston,texas,usa
88817,36.0,alexandria,louisiana,usa
98525,22.0,losangeles,california,usa
113322,62.0,eaglelake,minnesota,usa
118606,40.166666666666664,gresham,oregon,usa
168376,35.0,stlouis,missouri,usa
173999,33.0,lignires,switzerland_others,switzerland
191327,19.0,ontario_others,ontario,canada
206675,14.0,asheville,northcarolina,usa
208555,12.0,oakland,newjersey,usa
210535,46.0,boyce,louisiana,usa
223953,29.0,vashonisland,washington,usa
259625,28.0,meridian,texas,usa
260419,32.0,fairview,oregon,usa
264892,23.0,riverside,california,usa
7528,34.166666666666664,arlingtonheights,illinois,usa
72109,41.0,frisco,texas,usa
122303,34.166666666666664,arlingtonheights,illinois,usa
133147,30.0,portland,oregon,usa
138783,35.0,arkansas_others,arkansas,usa
188286,43.0,vancouver,washington,usa
204393,23.0,orlando,florida,usa
36933,29.0,virginiabeach,virginia,usa
46910,32.0,victorville,california,usa
53319,40.0,elkgrove,california,usa
115993,25.0,vancouver,britishcolumbia,canada
150026,25.0,greenville,southcarolina,usa
202706,16.0,shelbytownship,michigan,usa
273307,27.0,sanfrancisco,california,usa
4228,41.0,austin,texas,usa
8633,38.0,waltham,massachusetts,usa
16345,26.5,howell,michigan,usa
20183,31.0,seattle,washington,usa
20351,25.0,saskatoon,saskatchewan,canada
21050,43.0,wintergarden,florida,usa
23340,24.0,cleveland,ohio,usa
30554,22.0,corvallis,oregon,usa
35966,20.0,norfolk,virginia,usa
36635,30.0,ofallon,missouri,usa
36724,33.0,standrews,newbrunswick,canada
54193,27.0,bartlesville,oklahoma,usa
59457,44.333333333333336,hopkinton,massachusetts,usa
61296,24.0,georgia_others,georgia,usa
63965,24.0,jonestown,texas,usa
84720,37.0,arlington,massachusetts,usa
85875,30.0,dublin,california,usa
95269,38.0,lawrence,kansas,usa
98736,29.0,georgia_others,georgia,usa
98860,50.0,plaistow,newhampshire,usa
108155,29.0,indianapolis,indiana,usa
109357,28.0,leuven,belgium_others,belgium
113883,,dunnloring,virginia,usa
123257,20.0,circleville,ohio,usa
125885,42.5,houston,texas,usa
127893,32.0,washington,districtofcolumbia,usa
129842,30.0,portland,oregon,usa
138176,35.0,lansdale,pennsylvania,usa
142087,50.0,madison,alabama,usa
145332,29.0,calgary,alberta,canada
145705,,bremobluff,virginia,usa
146281,28.0,fremont,california,usa
151719,52.8,lyons,colorado,usa
152295,30.0,portland,oregon,usa
167556,33.0,westhollywood,california,usa
179734,26.0,greenville,texas,usa
189678,43.0,stamford,connecticut,usa
195064,22.0,elizabethcity,northcarolina,usa
199113,32.0,magalia,california,usa
211568,51.0,westboro,massachusetts,usa
217056,30.0,peoria,arizona,usa
223954,34.0,marinadelrey,california,usa
229816,25.0,trieste,friuliveneziagiulia,italy
231503,63.0,southlaketahoe,california,usa
231993,26.0,akron,ohio,usa
233225,22.0,springfield,missouri,usa
240333,33.0,sheffield,unitedkingdom_others,unitedkingdom
241997,33.0,quebec_others,quebec,canada
245851,31.0,rochester,newyork,usa
246352,29.0,fortcollins,colorado,usa
250006,36.0,glendale,california,usa
265784,37.0,sanjose,california,usa
266228,26.0,london,england,unitedkingdom
269831,37.5,kansascity,missouri,usa
4785,30.0,litchfield,connecticut,usa
15765,34.0,queens,newyork,usa
16121,37.0,tarrytown,newyork,usa
22252,38.0,elmhurst,newyork,usa
31332,18.0,cottagegrove,oregon,usa
35698,29.0,cambridge,england,unitedkingdom
35841,27.0,ontario_others,ontario,canada
36103,26.0,chicago,illinois,usa
42887,30.0,sanjose,california,usa
43052,30.0,sanfrancisco,california,usa
43392,29.0,northhollywood,california,usa
60476,35.0,coquitlam,britishcolumbia,canada
71230,31.666666666666668,minneapolis,minnesota,usa
72527,29.0,calgary,alberta,canada
73955,30.0,ontario_others,ontario,canada
75934,44.5,renton,washington,usa
76071,33.0,boise,idaho,usa
82308,23.0,eugene,oregon,usa
82886,26.0,columbia,southcarolina,usa
87999,33.0,maryland_others,maryland,usa
102939,47.0,federalway,washington,usa
112402,36.0,eastburke,vermont,usa
114634,28.0,bucharest,romania_others,romania
116489,25.0,dayton,ohio,usa
117925,40.0,santaana,california,usa
118528,27.0,newton,massachusetts,usa
130705,29.0,sydney,newsouthwales,australia
131588,27.0,hermosabeach,california,usa
141088,30.0,portland,maine,usa
144403,39.0,bocaraton,florida,usa
148604,35.0,oakland,california,usa
150379,31.0,providence,rhodeisland,usa
155992,32.0,maryland_others,maryland,usa
156625,17.0,batonrouge,louisiana,usa
163871,25.0,newyork,newyork,usa
167747,43.25,perkasie,pennsylvania,usa
168500,30.0,lancaster,pennsylvania,usa
185741,51.0,midlothian,virginia,usa
186032,36.0,sandy,oregon,usa
188140,31.0,ontario_others,ontario,canada
197000,35.0,stlouis,missouri,usa
210174,19.0,singapore,singapore,singapore
211152,33.0,ava,missouri,usa
213108,32.0,fairhope,alabama,usa
228652,30.0,ontario_others,ontario,canada
233366,29.0,kennetcook,novascotia,canada
235805,27.0,edinburgh,scotland,unitedkingdom
237381,30.0,ontario_others,ontario,canada
248718,43.0,hydepark,newyork,usa
249598,25.0,dallas,texas,usa
251278,34.0,weststpaul,minnesota,usa
257133,29.0,sandiego,california,usa
65032,17.0,norwood,massachusetts,usa
104550,22.0,lisboa,lisboa,portugal
167507,21.0,cardiff,wales,unitedkingdom
3752,44.0,langenthal,bern,switzerland
70703,33.0,porto,porto,portugal
98961,36.0,dublin,ohio,ireland
140863,32.0,bonn,nordrheinwestfalen,germany
207623,38.0,karlsruhe,badenwuerttemberg,germany
244545,22.0,bridgwater,england,unitedkingdom
16949,49.0,cadillac,michigan,usa
34726,42.0,brevard,northcarolina,usa
38277,45.0,santaclara,california,usa
67174,20.0,lawrence,kansas,usa
68561,59.0,hendersonville,northcarolina,usa
85305,48.0,inverness,scotland,unitedkingdom
94151,25.0,albuquerque,newmexico,usa
106885,33.0,tallahassee,florida,usa
112580,31.0,aurora,colorado,usa
117435,30.0,portland,oregon,usa
118055,33.0,maryland_others,maryland,usa
135186,40.0,naperville,illinois,usa
163821,52.75,lompoc,california,usa
169357,64.0,sherrillsford,northcarolina,usa
174848,52.0,metuchen,newjersey,usa
193518,31.0,seattle,washington,usa
201952,33.0,dallas,texas,usa
202206,57.0,austin,texas,usa
216188,30.0,ontario_others,ontario,canada
221887,53.0,anderson,southcarolina,usa
229499,16.0,seattle,washington,usa
241332,57.5,farmington,newmexico,usa
253228,52.5,harrisonburg,virginia,usa
63923,21.0,dublin,dublin,ireland
66229,47.0,alton,illinois,usa
67749,13.0,oklahomacity,oklahoma,usa
83110,45.0,wilmington,northcarolina,usa
141794,30.0,milano,lombardia,italy
167011,14.0,sydney,australia_others,australia
202919,46.333333333333336,waterloo,newyork,usa
208348,26.0,chicago,illinois,usa
238125,49.0,boston,massachusetts,usa
113955,16.0,webster,newyork,usa
119168,17.0,maynooth,ireland_others,ireland
119248,12.0,fpo,usa_others,usa
129531,34.0,prospect,kentucky,usa
179216,25.0,sevilla,sevilla,spain
184292,22.0,waukesha,wisconsin,usa
203877,42.0,scottsdale,arizona,usa
228466,16.0,madison,ohio,usa
236668,20.0,ontario_others,ontario,canada
264390,23.0,ontario_others,ontario,canada
383,43.5,carmichael,california,usa
2388,64.0,hawley,pennsylvania,usa
6333,45.0,sanjose,california,usa
6637,30.0,lasvegas,nevada,usa
6704,32.0,sanfrancisco,california,usa
7874,25.0,maryland_others,maryland,usa
10921,65.0,middleburg,florida,usa
11474,25.5,bloomington,minnesota,usa
15179,54.0,maryland_others,maryland,usa
16781,38.0,marion,iowa,usa
17721,28.0,edmonton,alberta,canada
18722,41.0,fairfield,connecticut,usa
19725,31.0,seattle,washington,usa
30887,38.0,newmilford,connecticut,usa
31158,33.0,clyde,ohio,usa
33249,26.0,washburn,wisconsin,usa
36491,42.0,glensfalls,newyork,usa
37454,24.0,dallas,texas,usa
37760,32.0,friendswood,texas,usa
40838,54.0,wimberley,texas,usa
41177,38.0,austin,texas,usa
41910,55.0,mountlaketerrace,washington,usa
42208,32.0,sparks,nevada,usa
44635,36.0,mountvernon,newyork,usa
50416,33.0,southlyon,michigan,usa
52226,58.0,yukon,oklahoma,usa
54201,29.0,newtown,connecticut,usa
62577,50.0,drippingsprings,texas,usa
63024,52.0,rockisland,illinois,usa
65190,24.0,ontario_others,ontario,canada
67734,44.0,stlouis,missouri,usa
68082,37.0,georgia_others,georgia,usa
71657,27.0,hanoverpark,illinois,usa
72303,28.0,kansascity,missouri,usa
76933,42.5,houston,texas,usa
77971,60.0,eastgreenbush,newyork,usa
78867,26.0,chicago,illinois,usa
79980,41.0,savage,minnesota,usa
82917,34.0,middlesex,vermont,usa
83584,32.0,butler,wisconsin,usa
84257,57.0,snohomish,washington,usa
89913,33.0,maryland_others,maryland,usa
91420,,nosandwich,newhampshire,usa
95803,52.0,washington,newhampshire,usa
96422,30.0,playadelrey,california,usa
96623,39.0,ossining,newyork,usa
98804,54.0,vista,california,usa
98908,43.0,charlotte,northcarolina,usa
103475,22.0,ontario_others,ontario,canada
104816,35.4,iowacity,iowa,usa
106937,43.0,wintersprings,florida,usa
107326,28.0,denver,colorado,usa
107654,33.0,arlington,virginia,usa
108981,24.0,cleveland,ohio,usa
110204,55.0,maryland_others,maryland,usa
117162,36.666666666666664,watertown,massachusetts,usa
118347,33.0,santaclarita,california,usa
121114,56.0,stockholm,newjersey,usa
122643,17.0,cincinnati,ohio,usa
126044,53.0,olivehurst,california,usa
127795,35.44444444444444,schaumburg,illinois,usa
127836,53.0,loveland,colorado,usa
129213,44.0,georgia_others,georgia,usa
129526,48.0,westbury,newyork,usa
129777,46.0,portsmouth,virginia,usa
130882,28.0,lahore,pakistan_others,pakistan
130952,15.0,ontario_others,ontario,canada
133256,19.0,losangeles,california,usa
133821,31.0,phoenix,arizona,usa
133950,29.0,sandiego,california,usa
134171,39.0,pompanobeach,florida,usa
134641,48.0,dartmouth,novascotia,canada
135043,34.857142857142854,suffolk,virginia,usa
136014,31.0,seattle,washington,usa
137065,39.0,sanfrancisco,california,usa
138146,37.0,warwick,rhodeisland,usa
139826,47.0,alvin,texas,usa
143342,35.0,krum,texas,usa
143413,35.44444444444444,eagan,minnesota,usa
146991,38.0,austin,texas,usa
149267,34.0,winterpark,florida,usa
151122,42.0,olympia,washington,usa
151470,34.0,lutz,florida,usa
154791,33.0,newhaven,connecticut,usa
155450,31.0,georgia_others,georgia,usa
156304,50.0,clermont,florida,usa
156651,47.0,halifax,massachusetts,usa
158057,46.0,almont,michigan,usa
160725,51.0,morganhill,california,usa
161995,30.0,portland,oregon,usa
164425,42.0,grafton,wisconsin,usa
168636,31.0,georgia_others,georgia,usa
169293,39.0,reston,virginia,usa
170255,55.0,belmont,massachusetts,usa
170574,55.0,belmont,massachusetts,usa
170787,38.0,portland,oregon,usa
170882,56.0,maryland_others,maryland,usa
172119,28.0,alexandria,virginia,usa
173935,25.0,dalecity,virginia,usa
174998,41.6,citrusheights,california,usa
184121,37.0,newfreedom,pennsylvania,usa
186446,47.0,norwood,massachusetts,usa
188909,34.6,helena,montana,usa
196113,25.0,austin,texas,usa
197598,34.0,mckinney,texas,usa
198306,15.0,winchester,connecticut,usa
201519,45.0,boulder,colorado,usa
204792,44.0,clintoncorners,newyork,usa
206655,24.0,ladson,southcarolina,usa
208064,30.0,portland,oregon,usa
208085,49.0,roanoke,virginia,usa
208683,37.0,sanjose,california,usa
208751,55.0,lafayette,california,usa
209042,49.0,exton,pennsylvania,usa
209148,33.0,cincinnati,ohio,usa
210905,30.0,hollidaysburg,pennsylvania,usa
212579,52.0,southbend,indiana,usa
213598,28.0,homer,alaska,usa
216877,29.0,janesville,wisconsin,usa
216935,13.0,austin,texas,usa
217458,43.0,houston,texas,usa
219331,42.6,arcata,california,usa
219611,29.0,sandiego,california,usa
220660,63.0,chicago,illinois,usa
222363,47.0,edmonton,alberta,canada
226689,54.0,arcata,california,usa
234066,45.0,palosverdespeninsula,california,usa
236943,42.0,evergreen,colorado,usa
237646,56.0,maryland_others,maryland,usa
238014,28.0,manchester,newhampshire,usa
239460,26.0,twoharbors,california,usa
244204,32.5,holyoke,massachusetts,usa
246923,24.0,washington,districtofcolumbia,usa
249053,40.0,greenwood,indiana,usa
250894,30.0,oceanside,california,usa
252843,37.0,ogden,utah,usa
254174,47.0,swampscott,massachusetts,usa
254237,44.0,philadelphia,pennsylvania,usa
254268,48.0,arlington,texas,usa
256860,17.0,bloomfield,newjersey,usa
258115,42.0,rumson,newjersey,usa
259622,42.5,houston,texas,usa
261731,40.0,southgate,michigan,usa
261819,35.0,mansfield,texas,usa
262051,50.0,grossepointe,michigan,usa
262666,24.0,halifax,novascotia,canada
268239,44.875,rockhill,southcarolina,usa
272924,27.0,sanfrancisco,california,usa
277803,17.0,batonrouge,louisiana,usa
277958,60.0,northroyalton,ohio,usa
278541,30.0,ontario_others,ontario,canada
49556,18.0,reading,england,unitedkingdom
36741,24.0,hrgrace,newfoundland,canada
100454,23.0,jacksonville,florida,usa
161455,36.0,tulsa,oklahoma,usa
242465,36.0,visalia,california,usa
255856,27.0,stlouis,missouri,usa
23705,27.0,chicago,illinois,usa
132981,35.0,chicago,illinois,usa
161237,36.0,newyork,newyork,usa
169600,28.0,lisboa,portugal_others,portugal
250590,30.0,ontario_others,ontario,canada
3079,26.0,asheville,northcarolina,usa
12137,32.0,northvancouver,britishcolumbia,canada
12307,19.0,goldbar,washington,usa
13766,35.0,wilmington,northcarolina,usa
18176,34.4,brookfield,illinois,usa
18689,,pullman,washington,usa
28082,74.0,westhartford,connecticut,usa
33119,23.0,mosman,newsouthwales,australia
36879,43.0,boston,massachusetts,usa
37080,25.0,bakersfield,california,usa
40450,60.0,midland,texas,usa
55066,25.0,vancouver,washington,usa
69790,41.0,sydney,newsouthwales,australia
74691,49.0,birmingham,alabama,usa
95445,16.0,ontario_others,ontario,canada
100815,30.0,vancouver,britishcolumbia,canada
103944,42.57142857142857,hackettstown,newjersey,usa
104439,30.0,ontario_others,ontario,canada
108485,32.0,roseburg,oregon,usa
112807,59.0,wintersprings,florida,usa
116548,42.0,davidson,northcarolina,usa
117859,34.0,charleston,westvirginia,usa
119066,25.0,norfolk,australia_others,australia
120048,43.5,bradenton,florida,usa
122232,45.0,newmilford,connecticut,usa
127384,32.0,gainesville,texas,usa
129680,35.0,franklin,massachusetts,usa
131166,34.0,sanantonio,texas,usa
136969,,rocheseter,newyork,usa
137211,36.0,charlotte,northcarolina,usa
138125,30.0,haciendaheights,california,usa
139300,28.0,nrnberg,bayern,germany
152548,30.0,billerica,massachusetts,usa
153950,37.0,doverfoxcroft,maine,usa
154954,24.0,cardiff,england,unitedkingdom
158621,31.0,memphis,usa_others,usa
161265,44.0,maryland_others,maryland,usa
162068,25.0,cleveland,ohio,usa
163539,59.0,glenellyn,illinois,usa
168999,28.0,oshkosh,wisconsin,usa
169052,32.0,jacksonville,florida,usa
169626,53.0,mclean,virginia,usa
174138,,avonpark,florida,usa
177316,,pawleysisland,southcarolina,usa
183047,33.666666666666664,albany,california,usa
186749,44.666666666666664,seminole,florida,usa
191452,39.0,mafra,lisbon,portugal
193495,,boke,guinea_others,guinea
193834,38.0,knoxville,tennessee,usa
205765,27.0,minneapolis,minnesota,usa
207316,21.0,duluth,minnesota,usa
211551,25.0,bakersfield,california,usa
217595,31.0,distritofederal,mexico_others,mexico
218010,30.0,vancouver,britishcolumbia,canada
225188,43.0,sanfrancisco,california,usa
225659,35.0,madrid,madrid,spain
243759,51.0,lockhaven,pennsylvania,usa
243896,52.0,livermore,california,usa
245026,53.0,raleigh,northcarolina,usa
245179,28.0,angleton,texas,usa
250368,40.72727272727273,clovis,california,usa
250935,29.666666666666668,chester,cheshire,unitedkingdom
252775,24.0,colchester,england,unitedkingdom
252806,37.0,maryland_others,maryland,usa
253052,17.0,windsor,connecticut,usa
257707,34.0,stafford,virginia,usa
262902,32.0,sydney,newsouthwales,australia
271000,24.333333333333332,cambridge,massachusetts,usa
271955,35.0,jakarta,indonesia_others,indonesia
256815,22.0,boulder,colorado,usa
141600,35.0,dallas,texas,usa
275264,35.0,philadelphia,pennsylvania,usa
150663,24.0,nightsky,oregon,usa
250733,25.0,victoria_others,victoria,australia
15135,33.0,shreveport,louisiana,usa
231833,42.666666666666664,covington,kentucky,usa
18880,37.0,maryland_others,maryland,usa
113203,23.0,sackville,newbrunswick,canada
163523,54.0,lrsackville,novascotia,canada
87607,31.0,seattle,washington,usa
121101,18.0,losangeles,california,usa
130869,35.333333333333336,melbourne,florida,usa
159603,31.0,losangeles,california,usa
234721,35.0,hazelwood,missouri,usa
239748,46.0,tigard,oregon,usa
260324,31.0,goteborg,sweden_others,sweden
3669,34.0,williamsburg,massachusetts,usa
197609,33.0,owensville,indiana,usa
1597,23.0,westcolumbia,texas,usa
6178,23.0,topeka,kansas,usa
15051,48.0,carbondale,colorado,usa
16013,35.0,kannapolis,northcarolina,usa
20064,37.5,kansascity,missouri,usa
20294,29.0,sandiego,california,usa
20418,21.0,newyork,newyork,usa
21145,66.0,springvalley,california,usa
27231,31.0,page,arizona,usa
29846,49.0,newportnews,virginia,usa
38345,46.0,oviedo,florida,usa
39311,44.2,vista,california,usa
40751,19.0,boston,massachusetts,usa
50110,60.0,olympia,washington,usa
50205,62.0,oceanside,california,usa
53100,36.0,charlotte,northcarolina,usa
59595,42.5,peoria,arizona,usa
59874,34.0,rochester,michigan,usa
61018,42.0,livermore,california,usa
62025,29.0,napa,california,usa
71800,43.0,sunnyvale,california,usa
74136,70.0,walnutcreek,california,usa
88854,,minchinhampton,unitedkingdom_others,unitedkingdom
98988,42.0,omaha,nebraska,usa
100121,47.0,kansascity,missouri,usa
109108,30.0,ontario_others,ontario,canada
111727,59.0,inverness,florida,usa
112946,51.0,ringwood,oklahoma,usa
117495,50.0,sheldon,illinois,usa
123238,57.0,florissant,missouri,usa
126149,27.0,saltlakecity,utah,usa
144811,44.0,ontario_others,ontario,canada
151263,33.0,maryland_others,maryland,usa
151271,58.0,topeka,kansas,usa
161317,37.0,lakecity,minnesota,usa
175544,25.0,stlouispark,minnesota,usa
176102,55.0,exton,pennsylvania,usa
181368,32.0,edmonton,alberta,canada
185519,40.0,tallahassee,florida,usa
188676,38.0,easternsanfernandovalley,california,usa
196442,30.0,burlington,newjersey,usa
197816,42.1,muskegon,michigan,usa
204410,26.0,chicago,illinois,usa
227390,50.0,menlopark,california,usa
228214,26.0,chicago,illinois,usa
230681,50.0,capegirardeau,missouri,usa
236355,30.0,chicago,illinois,usa
237275,69.0,maryland_others,maryland,usa
243173,39.666666666666664,jackson,michigan,usa
244453,34.0,worcester,vermont,usa
250367,27.0,denver,colorado,usa
254755,27.0,denver,colorado,usa
259145,31.666666666666668,minneapolis,minnesota,usa
267830,20.0,fortworth,texas,usa
269076,28.0,leiden,zuidholland,netherlands
271122,55.666666666666664,wintersprings,florida,usa
272737,57.0,federalway,washington,usa
272829,,olmstedfalls,ohio,usa
273030,22.0,raleigh,northcarolina,usa
273507,41.0,neworleans,louisiana,usa
278048,53.5,hillsboro,oregon,usa
278469,57.0,naples,florida,usa
31230,42.0,london,england,unitedkingdom
43118,24.0,lisboa,lisboa,portugal
125474,26.0,wien,wien,austria
253071,19.0,goonellabah,newsouthwales,australia
111888,50.0,losangeles,california,usa
114798,35.0,jacksonville,florida,usa
173122,28.0,saintpaul,minnesota,usa
1725,25.0,palma,unitedkingdom_others,unitedkingdom
17725,20.0,mtsinai,newyork,usa
19440,34.0,toscana_others,toscana,italy
30127,28.0,lynchburg,virginia,usa
31008,29.0,london,england,unitedkingdom
52021,27.0,lodi,california,usa
52673,26.0,barcelona,catalunya,spain
54898,35.0,pinebeach,newjersey,usa
71902,31.5,oakton,virginia,usa
72017,43.0,eureka,california,usa
73798,33.0,astoria,newyork,usa
81610,67.0,gardenvalley,california,usa
95360,29.0,austin,texas,usa
97343,31.0,sanfrancisco,california,usa
104489,26.0,madrid,madrid,spain
105355,28.0,quebec_others,quebec,canada
123597,44.0,ontario_others,ontario,canada
123727,50.0,eldorado,canada_others,canada
126765,43.0,pleasanton,california,usa
128610,48.0,fortmyersbeach,florida,usa
134225,25.0,omaha,nebraska,usa
144316,39.0,pasadena,california,usa
149647,27.0,madrid,madrid,spain
154129,31.0,sanfrancisco,california,usa
161462,18.0,calgary,alberta,canada
168719,61.0,whittier,california,usa
171967,,kyle,texas,usa
185377,25.0,vernon,connecticut,usa
190448,39.0,highlandhts,ohio,usa
192306,60.0,wallingford,connecticut,usa
192727,50.0,houston,texas,usa
199616,37.0,evanston,illinois,usa
203058,32.0,virginiabeach,virginia,usa
208788,23.0,mesa,arizona,usa
214215,24.0,alexandria,virginia,usa
215752,30.0,portland,oregon,usa
218640,34.0,sacramento,california,usa
219671,35.0,arkansas_others,arkansas,usa
220476,27.0,montrose,newyork,usa
225865,38.6,santaana,california,usa
225996,20.0,belton,texas,usa
236595,19.0,richmond,britishcolumbia,canada
245188,55.0,halifax,novascotia,canada
253797,40.0,parma,ohio,usa
261996,14.0,napa,california,usa
271279,41.0,sanangelo,texas,usa
271724,28.818181818181817,gloucester,newjersey,usa
272786,23.0,lexington,southcarolina,usa
278582,39.0,slidell,louisiana,usa
148199,50.0,ontario_others,ontario,canada
247140,32.0,glendora,california,usa
819,27.0,deerpark,newyork,usa
3282,52.0,didsbury,alberta,canada
3374,47.0,ontario_others,ontario,canada
5792,16.0,ontario_others,ontario,canada
13733,28.0,elmira,newyork,usa
15241,27.0,georgia_others,georgia,usa
21311,48.857142857142854,winterhaven,florida,usa
24694,,gatineau,canada_others,canada
42948,42.0,fredericton,newbrunswick,canada
44295,33.0,saltlakecity,utah,usa
58167,20.0,murfreesboro,tennessee,usa
61775,35.0,lansing,michigan,usa
62182,32.0,raleigh,northcarolina,usa
66073,28.0,aptos,california,usa
67198,13.0,denver,colorado,usa
70183,25.0,carbonear,newfoundland,canada
70536,37.0,olympia,washington,usa
71660,33.0,northfield,minnesota,usa
74670,30.0,langley,britishcolumbia,canada
76286,30.0,ontario_others,ontario,canada
76888,19.0,easley,southcarolina,usa
78795,52.0,maplewood,minnesota,usa
79923,30.0,ontario_others,ontario,canada
93636,30.0,ontario_others,ontario,canada
96880,31.0,seattle,washington,usa
100568,29.0,singapore,singapore,singapore
100594,27.0,ontario_others,ontario,canada
101696,25.0,winthropharbor,illinois,usa
105012,49.0,grandblanc,michigan,usa
106893,32.0,london,england,unitedkingdom
107729,22.0,holywood,northernireland,unitedkingdom
107921,47.0,virginiabeach,virginia,usa
109605,31.0,renton,washington,usa
115172,25.0,vancouver,britishcolumbia,canada
120385,31.0,bolton,england,unitedkingdom
131202,22.0,salem,massachusetts,usa
