,user_id,age,location_city,location_state,location_country
14417,15890,41.166666666666664,stockbridge,georgia,usa
14418,22274,30.363636363636363,fullerton,california,usa
14419,26377,33.166666666666664,meridian,idaho,usa
14420,48503,28.0,portland,oregon,usa
14421,55454,32.0,somerville,massachusetts,usa
14422,55787,36.0,fortuna,california,usa
14423,57621,36.666666666666664,orlando,florida,usa
14424,60253,36.705882352941174,grandrapids,michigan,usa
14425,74825,38.0,burragate,newsouthwales,australia
14426,87007,53.0,modesto,california,usa
14427,92020,37.57446808510638,sandiego,california,usa
14428,105576,37.93103448275862,cleveland,ohio,usa
14429,121417,37.57446808510638,sandiego,california,usa
14430,125332,47.0,manchester,england,unitedkingdom
14431,133272,45.0,indianapolis,indiana,usa
14432,136782,15.0,reading,england,unitedkingdom
14433,163186,45.25,lakeland,florida,usa
14434,171454,37.1900826446281,albuquerque,newmexico,usa
14435,174190,43.0,stcharles,missouri,usa
14436,174993,36.294117647058826,cumberland,rhodeisland,usa
14437,189403,33.0,toronto,ontario,canada
14438,229160,56.666666666666664,grandville,michigan,usa
14439,264760,31.5,oakton,virginia,usa
14440,266589,34.8,princegeorge,britishcolumbia,canada
14441,268026,39.0,hopewelljunction,newyork,usa
14442,268489,51.0,wilber,nebraska,usa
14443,274142,54.0,victoria,britishcolumbia,canada
14444,28181,30.266666666666666,anaheim,california,usa
14445,72785,39.0,gordonsville,virginia,usa
14446,80503,27.0,shakerhts,ohio,usa
14447,88416,37.27160493827161,arlington,virginia,usa
14448,4059,36.84488448844885,portland,oregon,usa
14449,4938,30.0,charleston,southcarolina,usa
14450,5638,31.307692307692307,binghamton,newyork,usa
14451,6670,54.0,union,newjersey,usa
14452,11053,29.705882352941178,kualalumpur,kualalumpur,malaysia
14453,14966,34.875,waltham,massachusetts,usa
14454,16631,36.6,roswell,georgia,usa
14455,18629,41.0,wilmington,delaware,usa
14456,21141,18.0,harrison,ohio,usa
14457,23896,75.0,rockyhill,newjersey,usa
14458,26025,34.352112676056336,springfield,missouri,usa
14459,27557,51.0,millbrae,california,usa
14460,28884,38.0,victoria,britishcolumbia,canada
14461,51924,32.84615384615385,greenwood,britishcolumbia,canada
14462,54808,32.0,drogheda,louth,ireland
14463,62887,46.0,mobile,alabama,usa
14464,67270,28.0,steadele,quebec,canada
14465,74517,18.0,newburyport,massachusetts,usa
14466,75281,58.0,wixom,michigan,usa
14467,79563,23.33684210526316,batonrouge,louisiana,usa
14468,80841,51.0,peachtreecity,georgia,usa
14469,82578,31.82608695652174,brighton,eastsussex,unitedkingdom
14470,85273,30.901960784313726,cincinnati,ohio,usa
14471,90088,28.0,albuquerque,newmexico,usa
14472,93630,40.88235294117647,fredericksburg,virginia,usa
14473,97620,35.50869565217391,sanfrancisco,california,usa
14474,104560,33.99390243902439,losangeles,california,usa
14475,106606,44.0,aberdeen,scotland,usa
14476,111124,36.0,stayner,ontario,canada
14477,111797,42.3,sanmateo,california,usa
14478,124093,26.0,appleton,wisconsin,usa
14479,126404,38.0,warwick,newyork,usa
14480,126653,45.0,villas,newjersey,usa
14481,127581,31.526315789473685,cambridge,massachusetts,usa
14482,130243,35.21052631578947,winnipeg,manitoba,canada
14483,132012,34.352112676056336,springfield,missouri,usa
14484,138054,39.18181818181818,vernon,britishcolumbia,canada
14485,144975,39.06382978723404,columbia,southcarolina,usa
14486,149198,17.0,cincinnati,ohio,usa
14487,149400,48.0,westlakevillage,california,usa
14488,151663,38.44444444444444,savannah,georgia,usa
14489,161615,36.41580756013746,seattle,washington,usa
14490,162035,43.84615384615385,lebanon,pennsylvania,usa
14491,169075,33.0,mishawaka,indiana,usa
14492,171165,36.0,petalingjaya,selangor,malaysia
14493,173020,27.6,chillicothe,illinois,usa
14494,179334,37.0,oakland,california,usa
14495,187198,35.61538461538461,overlandpark,kansas,usa
14496,187232,83.0,olympia,washington,usa
14497,188265,37.0,portland,oregon,usa
14498,198002,29.0,sanantonio,texas,usa
14499,202287,37.291666666666664,rapidcity,southdakota,usa
14500,203756,36.21052631578947,minneapolis,minnesota,usa
14501,205487,36.0,waltham,massachusetts,usa
14502,212631,57.0,fruitlandpark,florida,usa
14503,234736,14.0,philadelphia,pennsylvania,usa
14504,238688,42.25,mystic,connecticut,usa
14505,243584,39.27272727272727,clearwater,florida,usa
14506,244526,14.0,miami,florida,usa
14507,246495,36.84488448844885,portland,oregon,usa
14508,254261,27.5,missouricity,texas,usa
14509,255677,33.694736842105264,washington,dc,usa
14510,256633,37.354166666666664,norfolk,virginia,usa
14511,257378,36.0,charlotteamalie,vsvi,stthomasi
14512,258842,28.0,baltimore,maryland,usa
14513,263846,47.0,nutley,newjersey,usa
14514,266164,38.7,stcharles,missouri,usa
14515,266584,36.0,lyme,connecticut,usa
14516,267297,36.5,saintpetersburg,florida,usa
14517,267738,35.0,hamilton,ontario,canada
14518,187110,73.0,quincy,massachusetts,usa
14519,187932,50.0,storrsmansfield,connecticut,usa
14520,276634,35.26315789473684,fremont,california,usa
14521,8240,50.0,lawrenceburg,indiana,usa
14522,9083,55.0,mercerisland,washington,usa
14523,11668,35.0,westlafayette,indiana,usa
14524,27891,27.0,fortsmith,arkansas,usa
14525,28495,43.523809523809526,sunnyvale,california,usa
14526,34957,21.0,columbia,missouri,usa
14527,49723,36.27450980392157,neworleans,louisiana,usa
14528,90176,33.489583333333336,pittsburgh,pennsylvania,usa
14529,90358,20.0,springfield,missouri,usa
14530,106437,35.0,toledo,ohio,usa
14531,107631,26.0,nixa,missouri,usa
14532,117396,50.0,hanover,pennsylvania,usa
14533,126154,31.833333333333332,bethlehem,pennsylvania,usa
14534,131622,51.0,tworivers,wisconsin,usa
14535,135172,35.0,schaffhausen,schaffhausen,switzerland
14536,141927,29.0,jamaicaplain,massachusetts,usa
14537,143609,36.41580756013746,seattle,washington,usa
14538,144715,30.4,manhattan,kansas,usa
14539,154269,36.84488448844885,portland,oregon,usa
14540,157281,44.0,jacksonville,florida,usa
14541,168573,37.666666666666664,teaneck,newjersey,usa
14542,170077,58.0,muskegon,michigan,usa
14543,187018,23.0,okinawacity,okinawa,japan
14544,188441,38.0,gainesville,florida,usa
14545,195445,28.5,bracknell,england,unitedkingdom
14546,199283,28.818181818181817,gloucester,massachusetts,usa
14547,208548,35.291666666666664,geneva,geneva,usa
14548,210872,39.27272727272727,clearwater,florida,usa
14549,237747,41.0,olympia,washington,usa
14550,245604,43.0,napa,california,usa
14551,249086,38.0,huntington,wva,usa
14552,250517,31.0,philadelphia,pennsylvania,usa
14553,259400,36.75,douglasville,georgia,usa
14554,269344,36.0,huron,southdakota,usa
14555,273905,35.0,newlenox,illinois,usa
14556,22812,42.55555555555556,desmoines,iowa,usa
14557,34476,33.204081632653065,fortworth,texas,usa
14558,34736,42.0,brookfield,wisconsin,usa
14559,34748,38.84848484848485,cary,northcarolina,usa
14560,41123,40.0,houston,texas,usa
14561,101790,40.94736842105263,santaclara,california,usa
14562,121943,34.78378378378378,vancouver,britishcolumbia,canada
14563,130995,62.0,baskingridge,newjersey,usa
14564,132537,51.0,nashville,tennessee,usa
14565,136357,36.375,puyallup,washington,usa
14566,138365,39.69230769230769,decatur,georgia,usa
14567,142826,26.0,brookline,massachusetts,usa
14568,162092,26.0,brisbane,queensland,australia
14569,170319,69.0,vancouver,britishcolumbia,canada
14570,189463,64.0,wayne,pennsylvania,usa
14571,220694,43.0,flossmoor,illinois,usa
14572,254577,47.0,columbia,missouri,usa
14573,16994,31.0,fairbanks,alaska,usa
14574,245942,46.5,northfield,minnesota,usa
14575,2770,33.15,champaign,illinois,usa
14576,8186,33.0,baltimore,maryland,usa
14577,27287,36.84488448844885,portland,oregon,usa
14578,41197,32.857142857142854,cherryhill,newjersey,usa
14579,116922,25.0,darby,pennsylvania,usa
14580,189813,36.0,ganges,britishcolumbia,canada
14581,216037,37.666666666666664,lascruces,newmexico,usa
14582,242718,36.5,brookings,southdakota,usa
14583,274644,32.42857142857143,sandy,utah,usa
14584,88081,42.84615384615385,tucson,arizona,usa
14585,153235,33.5,mtvernon,maine,usa
14586,249140,46.0,kualalumpur,kualalumpur,malaysia
14587,68073,44.0,wauwatosa,wisconsin,usa
14588,11271,38.8,edison,newjersey,usa
14589,18702,24.0,knoxville,tennessee,usa
14590,30257,36.0,newton,massachusetts,usa
14591,78286,15.0,hobbs,newmexico,usa
14592,127113,39.0,chicago,illinois,usa
14593,134302,36.604166666666664,dallas,texas,usa
14594,151043,20.0,nacogdoches,texas,usa
14595,153089,24.0,stanford,california,usa
14596,185752,25.0,paloalto,california,usa
14597,229224,23.0,minneapolis,minnesota,usa
14598,257625,22.0,medfield,massachusetts,usa
14599,30319,41.0,artesia,california,usa
14600,31141,37.0,bellingham,washington,usa
14601,38457,41.92307692307692,alameda,california,usa
14602,40602,37.0,venice,florida,usa
14603,65465,35.1436170212766,austin,texas,usa
14604,69964,50.0,markham,ontario,canada
14605,76480,38.0,richmond,virginia,usa
14606,86419,48.0,sanmateo,california,usa
14607,88330,40.095238095238095,hendersonville,tennessee,usa
14608,90752,35.0,losangeles,california,usa
14609,99216,33.666666666666664,willis,texas,usa
14610,116582,32.0,minneapolis,minnesota,usa
14611,121057,21.0,wauwatosa,wisconsin,usa
14612,132687,28.0,oakpark,illinois,usa
14613,137687,36.542857142857144,annarbor,michigan,usa
14614,138999,36.666666666666664,orlando,florida,usa
14615,141840,25.0,wayne,newjersey,usa
14616,143663,39.1764705882353,sterling,virginia,usa
14617,146734,37.0,pasadena,california,usa
14618,149245,39.0,klamathfalls,oregon,usa
14619,152496,40.46666666666667,loveland,colorado,usa
14620,170151,34.11357340720222,toronto,ontario,canada
14621,175851,36.0,eustis,florida,usa
14622,183129,50.0,panamacitybeach,florida,usa
14623,185467,25.0,tolucalake,california,usa
14624,189718,24.0,oxford,england,unitedkingdom
14625,193272,36.07142857142857,fortcollins,colorado,usa
14626,198564,42.0,pickerington,ohio,usa
14627,213859,48.0,fountainhills,arizona,usa
14628,221753,35.0,hagerstown,maryland,usa
14629,227686,34.0,bellevernon,pennsylvania,usa
14630,243376,44.0,keno,oregon,usa
14631,244340,35.95454545454545,lincoln,nebraska,usa
14632,252917,35.0,fredericton,newbrunswick,canada
14633,278255,34.0,robesonia,pennsylvania,usa
14634,392,44.0,barcelona,espaa,spain
14635,135241,32.450980392156865,barcelona,espaa,spain
14636,120251,59.0,barcelona,espaa,spain
14637,8360,52.0,barcelona,espaa,spain
14638,200067,30.0,matar,barcelona,spain
14639,3757,31.4,madrid,madrid,spain
14640,14958,39.0,lezo,euskadi,spain
14641,38589,36.0,santacolomadegramenet,catalunya,spain
14642,178890,28.4,gijon,asturias,spain
14643,204567,25.0,berga,bergued,spain
14644,9029,22.666666666666668,gav,barcelona,spain
14645,43645,33.0,barcelona,espaa,spain
14646,393,24.0,brighton,eastsussex,unitedkingdom
14647,30411,33.73076923076923,glasgow,scotland,unitedkingdom
14648,50769,33.73076923076923,glasgow,scotland,unitedkingdom
14649,145342,36.0,paraparaumu,kapiticoast,newzealand
14650,181598,36.0,ardrossan,alberta,canada
14651,256023,34.78378378378378,vancouver,britishcolumbia,canada
14652,260549,24.0,threehills,alberta,canada
14653,408,17.0,mountainview,california,usa
14654,77273,38.333333333333336,golden,colorado,usa
14655,79430,49.0,grinnell,iowa,usa
14656,110807,37.25,broomfield,colorado,usa
14657,111171,38.857142857142854,littleton,colorado,usa
14658,156985,41.588235294117645,amarillo,texas,usa
14659,93130,61.0,saskatoon,saskatchewan,canada
14660,150554,15.0,roanoke,virginia,usa
14661,165316,39.0,galveston,texas,usa
14662,214717,23.0,berkeley,california,usa
14663,252422,39.06382978723404,columbia,southcarolina,usa
14664,222204,42.0,janesville,california,usa
14665,13094,24.0,schenectady,newyork,usa
14666,76019,28.0,norwich,england,unitedkingdom
14667,84671,43.0,montney,britishcolumbia,canada
14668,117210,35.0,stlouis,missouri,usa
14669,126911,57.0,virginiabeach,virginia,usa
14670,130085,42.0,attadale,westernaustralia,australia
14671,136291,23.0,lexington,kentucky,usa
14672,160011,39.72727272727273,norman,arkansas,usa
14673,165435,34.58139534883721,surrey,britishcolumbia,canada
14674,176609,26.0,aschaffenburg,bavaria,germany
14675,195943,17.0,aloha,oregon,usa
14676,207936,58.0,kanata,ontario,canada
14677,254787,38.5,evergreen,colorado,usa
14678,272415,26.0,herzelia,hasharon,israel
14679,70504,33.0,winnipeg,manitoba,canada
14680,242061,34.78139534883721,newyork,newyork,usa
14681,2115,55.0,escondido,california,usa
14682,7620,21.0,knoxville,tennessee,usa
14683,9484,28.5,stcatharines,ontario,canada
14684,12698,32.0,portland,oregon,usa
14685,16835,28.0,bronx,newyork,usa
14686,17944,37.666666666666664,lascruces,newmexico,usa
14687,21888,26.0,columbus,ohio,usa
14688,22936,23.0,raleigh,northcarolina,usa
14689,23353,31.0,berryville,virginia,usa
14690,23881,34.11357340720222,toronto,ontario,canada
14691,28255,23.0,richmondhill,ontario,canada
14692,33727,47.0,bowmanville,ontario,canada
14693,37710,33.0,waitepark,minnesota,usa
14694,37904,49.888888888888886,ballwin,missouri,usa
14695,39700,24.0,rosamond,california,usa
14696,41117,34.0,warwick,rhodeisland,usa
14697,43310,36.0,jeferson,georgia,usa
14698,43902,35.0,albuquerque,newmexico,usa
14699,46690,27.0,zrich,zrich,switzerland
14700,51252,53.0,yuccavalley,california,usa
14701,56663,22.0,seattle,washington,usa
14702,57781,42.5,westlinn,oregon,usa
14703,62151,45.0,norwood,ontario,canada
14704,63782,23.0,saintlouis,missouri,usa
14705,66731,39.0,murrieta,california,usa
14706,67693,24.0,tulsa,oklahoma,usa
14707,68574,36.0,desoto,missouri,usa
14708,71075,26.0,norfolk,virginia,usa
14709,72980,52.0,murrysville,pennsylvania,usa
14710,77082,21.0,durango,colorado,usa
14711,80105,39.0,fortworth,texas,usa
14712,82001,36.0,westbolton,vermont,usa
14713,85265,43.0,dunedin,otago,newzealand
14714,88146,43.0,stonemountain,georgia,usa
14715,92688,62.0,atchison,kansas,usa
14716,100838,35.0,dekalb,illinois,usa
14717,101901,29.0,acton,massachusetts,usa
14718,108531,42.0625,bothell,washington,usa
14719,108800,32.0,northstpaul,minnesota,usa
14720,109727,27.0,olympia,washington,usa
14721,110712,21.0,andover,england,unitedkingdom
14722,111054,21.0,starkville,mississippi,usa
14723,112307,49.888888888888886,ballwin,missouri,usa
14724,115905,28.0,toronto,ontario,canada
14725,116090,34.57142857142857,athens,georgia,usa
14726,116433,37.0,ronkonkoma,newyork,usa
14727,116537,40.00934579439252,richmond,virginia,usa
14728,116740,50.0,albuquerque,newmexico,usa
14729,120797,34.65745856353591,calgary,alberta,canada
14730,126685,18.0,siouxfalls,southdakota,usa
14731,129725,36.411764705882355,waterloo,ontario,canada
14732,130150,39.375,johnsoncity,tennessee,usa
14733,132996,34.0,austin,texas,usa
14734,133786,35.0,olathe,kansas,usa
14735,137151,34.11357340720222,toronto,ontario,canada
14736,138437,35.23076923076923,gainesville,florida,usa
14737,148794,40.45945945945946,lacey,washington,usa
14738,150911,35.0,southernpines,northcarolina,usa
14739,151125,32.69230769230769,huntington,newyork,usa
14740,151806,50.0,christchurch,canterbury,newzealand
14741,152330,24.0,toronto,ontario,canada
14742,154736,30.0,olympia,washington,usa
14743,155816,49.0,northvancouver,britishcolumbia,canada
14744,161448,57.0,brentwood,newyork,usa
14745,162935,28.0,glynde,southaustralia,australia
14746,167296,35.0989010989011,columbus,ohio,usa
14747,168336,34.8,princegeorge,britishcolumbia,canada
14748,169681,41.0,cottagegrove,minnesota,usa
14749,171767,36.0,desoto,missouri,usa
14750,174916,32.42857142857143,sandy,utah,usa
14751,175123,47.166666666666664,statesville,northcarolina,usa
14752,175703,27.0,montreal,quebec,canada
14753,177108,35.95454545454545,lincoln,nebraska,usa
14754,183248,37.0,ranchosantamargarita,california,usa
14755,187871,22.0,sussex,newbrunswick,canada
14756,193441,33.8235294117647,irving,texas,usa
14757,194202,40.0,pensacola,florida,usa
14758,194572,19.0,gloucester,massachusetts,usa
14759,200409,46.5,monmouth,illinois,usa
14760,206375,18.0,singapore,na,newzealand
14761,206384,38.0,madison,wisconsin,usa
14762,207878,32.0,champaign,illinois,usa
14763,208641,48.0,stalbans,missouri,usa
14764,212502,36.0,lantana,florida,florida
14765,221389,32.0,kingwood,texas,usa
14766,222638,16.0,fortfrances,ontario,canada
14767,229456,44.0,morehead,kentucky,usa
14768,231854,31.526315789473685,cambridge,massachusetts,usa
14769,240394,25.0,bakercity,oregon,usa
14770,245088,27.0,adams,massachusetts,usa
14771,246528,31.0,cambridge,massachusetts,usa
14772,250341,37.0,parker,texas,usa
14773,254822,33.41379310344828,hamilton,ontario,canada
14774,266378,38.875,aurora,colorado,usa
14775,271196,21.0,ruston,louisiana,usa
14776,272217,55.0,dartmouth,novascotia,canada
14777,275906,19.0,northernva,virginia,usa
14778,900,25.0,scranton,pennsylvania,usa
14779,42573,78.0,dallas,texas,usa
14780,116170,24.0,lancaster,pennsylvania,usa
14781,116746,66.0,barton,vermont,usa
14782,187919,36.91489361702128,indianapolis,indiana,usa
14783,196018,27.0,joliet,illinois,usa
14784,268179,35.1436170212766,austin,texas,usa
14785,212983,40.5,sherwood,oregon,usa
14786,243132,16.0,falmouth,maine,usa
14787,60400,35.0,campbell,california,usa
14788,76840,28.0,houston,texas,usa
14789,182425,26.0,sandlake,michigan,usa
14790,30779,18.0,petawawa,ontario,canada
14791,187048,41.1,edmond,oklahoma,usa
14792,413,17.0,naperville,illinois,usa
14793,2366,16.0,lathrupvillage,michigan,usa
14794,7769,30.0,washington,dc,usa
14795,11709,29.0,davison,michigan,usa
14796,20029,16.0,troy,michigan,usa
14797,36114,15.0,royaloak,michigan,usa
14798,52125,41.416666666666664,doylestown,pennsylvania,usa
14799,90687,20.0,houston,texas,usa
14800,96142,37.94444444444444,bakersfield,california,usa
14801,101588,43.0,turlock,california,usa
14802,144247,32.13756613756614,melbourne,victoria,australia
14803,151729,30.0,ellington,connecticut,usa
14804,153249,26.0,elmwoodpark,newjersey,usa
14805,189983,36.0,derwood,maryland,usa
14806,198336,41.0,universitypark,pennsylvania,usa
14807,200811,33.13636363636363,boston,massachusetts,usa
14808,233256,36.0,newyork,newyork,usa
14809,261937,35.51633986928105,chicago,illinois,usa
14810,267602,35.625,woodinville,washington,usa
14811,253490,32.0,fairviewheights,illinois,usa
14812,264041,34.11357340720222,toronto,ontario,canada
14813,273075,42.0,south,florida,usa
14814,6604,48.0,vallejo,california,usa
14815,31677,36.0,cambridge,massachusetts,usa
14816,48970,36.0,duvall,washington,usa
14817,51892,60.0,stpetersburg,florida,usa
14818,66106,49.0,ashville,alabama,usa
14819,81845,34.0,preston,england,unitedkingdom
14820,93166,33.5,havelock,northcarolina,usa
14821,113633,42.0,olympia,washington,usa
14822,141178,25.0,barrowinfurness,cumbria,unitedkingdom
14823,156584,55.0,hobart,tasmania,australia
14824,159283,66.0,nuneaton,england,unitedkingdom
14825,181191,63.0,grantham,newhampshire,usa
14826,190592,33.73076923076923,glasgow,scotland,unitedkingdom
14827,196251,21.0,oxford,england,unitedkingdom
14828,205632,19.0,fredericton,newbrunswick,canada
14829,215040,51.0,bellowsfalls,vermont,usa
14830,238936,37.42857142857143,thornton,colorado,usa
14831,245927,47.0,edmonton,alberta,canada
14832,251541,41.0,toledo,ohio,usa
14833,270154,28.0,kenner,louisiana,usa
14834,277937,40.0,hemet,california,usa
14835,54740,34.0,newark,delaware,usa
14836,62009,31.526315789473685,cambridge,massachusetts,usa
14837,146155,50.0,carolstream,illinois,usa
14838,149665,67.0,penacook,newhampshire,usa
14839,156161,36.0,newtoncentre,massachusetts,usa
14840,158427,42.625,elgin,illinois,usa
14841,209356,55.0,newport,oregon,usa
14842,258425,40.5,chilliwack,britishcolumbia,canada
14843,82942,35.666666666666664,lakeforest,california,usa
14844,20175,36.0,tujunga,california,usa
14845,43673,57.0,jackson,mississippi,usa
14846,54046,25.0,quesada,alajuela,costarica
14847,60570,38.04469273743017,stlouis,missouri,usa
14848,66220,57.0,lewisburg,tennessee,usa
14849,76257,29.6,northampton,northants,usa
14850,92379,43.666666666666664,jerusalem,israel,israel
14851,99198,34.0,neworleans,louisiana,usa
14852,102375,27.0,cwmbran,wales,unitedkingdom
14853,127336,40.9,arvada,colorado,usa
14854,136943,36.22222222222222,chesterfield,missouri,usa
14855,137604,30.0,houston,texas,usa
14856,143695,50.0,islip,newyork,usa
14857,149025,39.0,southport,england,unitedkingdom
14858,149204,35.95454545454545,lincoln,nebraska,usa
14859,162260,33.99390243902439,losangeles,california,usa
14860,175592,44.0,carlsbad,california,usa
14861,178839,46.0,naperville,illinois,usa
14862,184639,28.5,santapaula,california,usa
14863,187287,56.0,palmdale,california,usa
14864,215523,46.0,taneytown,maryland,usa
14865,238731,36.84848484848485,asheville,northcarolina,usa
14866,243639,28.5,salinas,california,usa
14867,265932,25.0,singapore,na,newzealand
14868,188772,40.89473684210526,fortwayne,indiana,usa
14869,270180,35.0,cleveland,ohio,usa
14870,7078,31.3125,brookline,newhampshire,usa
14871,22145,30.0,halifax,novascotia,canada
14872,26020,64.0,fortlauderdale,florida,usa
14873,30290,29.0,portland,oregon,usa
14874,30298,42.84615384615385,tucson,arizona,usa
14875,30884,36.0,ridgefield,washington,usa
14876,32437,67.0,westerville,ohio,usa
14877,41657,48.0,bainbridge,georgia,usa
14878,45781,35.72222222222222,augusta,georgia,usa
14879,46173,35.50869565217391,sanfrancisco,california,usa
14880,46279,47.0,portland,oregon,usa
14881,47831,31.0,juneau,alaska,usa
14882,48980,57.0,banks,oregon,usa
14883,50007,54.0,oakpark,illinois,usa
14884,50504,26.5,newfreedom,pennsylvania,usa
14885,53060,37.1900826446281,albuquerque,newmexico,usa
14886,56167,22.0,bologna,emiliaromagna,italy
14887,56850,37.333333333333336,manteca,california,usa
14888,58860,41.0,fayetteville,northcarolina,usa
14889,59374,50.666666666666664,mukilteo,washington,usa
14890,59430,48.0,akron,ohio,usa
14891,59919,35.0,bayonne,newjersey,usa
14892,60626,30.0,halifax,novascotia,canada
14893,62741,35.79545454545455,tampa,florida,usa
14894,68709,42.55555555555556,desmoines,iowa,usa
14895,78634,36.41580756013746,seattle,washington,usa
14896,78935,34.11357340720222,toronto,ontario,canada
14897,80327,33.0,carrboro,northcarolina,usa
14898,81955,50.0,towson,maryland,usa
14899,84226,46.0,taos,newmexico,usa
14900,91150,36.0,copiague,newyork,usa
14901,92152,57.0,tampa,florida,usa
14902,94027,63.0,morrisplains,newjersey,usa
14903,96239,18.0,newyork,newyork,usa
14904,99102,40.72727272727273,nashua,california,usa
14905,99222,40.714285714285715,snohomish,washington,usa
14906,100517,46.0,warrenton,missouri,usa
14907,100658,36.84488448844885,portland,oregon,usa
14908,101520,47.0,woodlandhills,california,usa
14909,110110,25.0,penetanguishene,ontario,canada
14910,112033,34.76470588235294,belleville,illinois,usa
14911,116717,36.270833333333336,berkeley,california,usa
14912,126432,26.0,boston,massachusetts,usa
14913,132261,36.0,eastsetauket,newyork,usa
14914,144869,31.0,oxford,england,unitedkingdom
14915,148109,32.4375,olathe,kansas,usa
14916,148784,40.8,conroe,texas,usa
14917,149936,59.0,collbran,colorado,usa
14918,151101,38.375,pottstown,pennsylvania,usa
14919,157082,25.0,paris,iledefrance,france
14920,164141,32.0,boston,massachusetts,usa
14921,168934,46.0,hopkinton,massachusetts,usa
14922,178157,58.0,worcester,worcestershire,usa
14923,180160,24.0,greene,rhodeisland,usa
14924,180910,40.0,newburypark,california,usa
14925,181117,40.0625,jackson,michigan,usa
14926,182229,37.724137931034484,honolulu,hawaii,usa
14927,188813,38.04469273743017,stlouis,missouri,usa
14928,197504,41.0,tonawanda,newyork,usa
14929,198302,32.333333333333336,burbank,california,usa
14930,200668,56.0,columbia,missouri,usa
14931,205943,43.0,boston,massachusetts,usa
14932,216879,36.0,capeelizabeth,maine,usa
14933,221702,51.0,stockton,california,usa
14934,231430,32.13756613756614,melbourne,victoria,australia
14935,237539,41.282051282051285,boise,idaho,usa
14936,243984,40.0,stlouis,missouri,usa
14937,259305,45.25,fallon,nevada,usa
14938,266299,61.0,austin,texas,usa
14939,270551,37.0,whitefish,montana,usa
14940,271156,56.0,carlinville,illinois,usa
14941,273471,36.15384615384615,traversecity,michigan,usa
14942,13256,38.0,malden,massachusetts,usa
14943,35320,24.0,melbourne,victoria,australia
14944,37594,35.0,alamogordo,newmexico,usa
14945,64791,28.0,losangeles,california,usa
14946,93335,36.0,kalama,washington,usa
14947,106201,39.06382978723404,columbia,missouri,usa
14948,107592,34.0,plano,texas,usa
14949,142090,33.0,sofia,sofia,bulgaria
14950,146781,52.0,bethesda,maryland,usa
14951,212411,25.0,deltona,florida,usa
14952,226725,56.0,cleveland,ohio,usa
14953,227302,50.0,chicago,illinois,usa
14954,244993,27.0,sale,cheshire,unitedkingdom
14955,271711,29.0,porto,porto,portugal
14956,5710,28.0,austin,texas,usa
14957,73225,35.51633986928105,chicago,illinois,usa
14958,111521,13.0,ca,california,usa
14959,117481,39.0,flemington,newjersey,usa
14960,181474,42.666666666666664,concord,california,usa
14961,183154,28.0,frederick,maryland,usa
14962,254852,20.0,montreal,quebec,canada
14963,3543,37.0,elgin,texas,usa
14964,6975,35.96774193548387,victoria,britishcolumbia,canada
14965,12707,37.0,edmonton,alberta,canada
14966,17917,23.0,hamilton,ontario,canada
14967,22114,40.0,abbotsford,britishcolumbia,canada
14968,30052,36.21052631578947,minneapolis,minnesota,usa
14969,31094,37.93103448275862,cleveland,ohio,usa
14970,35143,35.1436170212766,austin,texas,usa
14971,47206,42.68181818181818,elcajon,california,usa
14972,54653,26.0,pooler,georgia,usa
14973,58325,32.0,bellingham,washington,usa
14974,64110,48.0,coquitlam,britishcolumbia,canada
14975,74330,31.0,dartmouth,novascotia,canada
14976,80623,36.82608695652174,reno,nevada,usa
14977,86100,70.0,bartow,westvirginia,usa
14978,91448,31.0,andover,kansas,usa
14979,93279,35.12,naperville,illinois,usa
14980,98007,35.51633986928105,chicago,illinois,usa
14981,108760,25.0,portalberni,britishcolumbia,canada
14982,111310,31.0,sandiego,california,usa
14983,118678,53.0,killdevilhills,northcarolina,usa
14984,119996,48.0,jackson,wyoming,usa
14985,123580,35.0,beloit,wisconsin,usa
14986,132957,52.0,festus,missouri,usa
14987,136328,45.0,bristol,england,unitedkingdom
14988,152755,42.0,portland,oregon,usa
14989,152961,34.0,jacksonville,florida,usa
14990,153502,35.916666666666664,bristol,england,unitedkingdom
14991,160148,38.0,sandiego,california,usa
14992,162662,30.0,saskatoon,saskatchewan,canada
14993,166231,51.0,lodi,california,usa
14994,171216,36.0,washingtontownship,newjersey,usa
14995,172163,37.525,saskatoon,saskatchewan,canada
14996,172240,34.0,niagarafalls,newyork,usa
14997,188822,34.75,newberlin,wisconsin,usa
14998,195880,40.0,regina,saskatchewan,canada
14999,206119,61.0,olympia,washington,usa
15000,219178,41.5,redondobeach,california,usa
15001,226476,52.0,halifax,novascotia,canada
15002,229723,34.967213114754095,lexington,kentucky,usa
15003,252311,42.84615384615385,tucson,arizona,usa
15004,253304,37.04938271604938,adelaide,southaustralia,australia
15005,254405,33.0,nanticoke,pennsylvania,usa
15006,263829,35.0,quakerhill,connecticut,usa
15007,269244,58.0,rhinelander,wisconsin,usa
15008,56707,35.892857142857146,akron,ohio,usa
15009,93170,52.0,calgary,alberta,canada
15010,104341,46.0,york,nebraska,usa
15011,108104,56.0,lincoln,nebraska,usa
15012,115278,37.75,wheaton,illinois,usa
15013,123415,55.0,siouxfalls,southdakota,usa
15014,125698,29.0,kirklandlake,ontario,canada
15015,175266,49.0,gallupmills,vermont,usa
15016,213298,36.0,northumberland,pennsylvania,usa
15017,240307,35.75,wentzville,missouri,usa
